full_code	short_code	description	type	n	n_cases	n_controls	source	main_source	file_name	file_sha1	box_share_url	wget_command
20002_1200-Noncancer_illness_code_selfreported_ureteric_obstructionhydronephrosis	20002_1200	Non-cancer illness code, self-reported: ureteric obstruction/hydronephrosis	binary	361141	253	360888	UK Biobank	Rapid GWAS Project	smultixcan_20002_1200_ccn30.tsv.gz	6e43caaabeb750623a37c8b378ae8444e9084720	https://uchicago.box.com/shared/static/tcaptah3kix2gpr9rnhbunq6m86ii2gc.gz	wget https://uchicago.box.com/shared/static/tcaptah3kix2gpr9rnhbunq6m86ii2gc.gz -O smultixcan_20002_1200_ccn30.tsv.gz
20002_1201-Noncancer_illness_code_selfreported_bladder_problem_not_cancer	20002_1201	Non-cancer illness code, self-reported: bladder problem (not cancer)	binary	361141	2140	359001	UK Biobank	Rapid GWAS Project	smultixcan_20002_1201_ccn30.tsv.gz	2dd18c633e7f5984e45e794ae3b8d7d5d7bebe16	https://uchicago.box.com/shared/static/1m598tdq7xjxv6koi30v09w4qofs2per.gz	wget https://uchicago.box.com/shared/static/1m598tdq7xjxv6koi30v09w4qofs2per.gz -O smultixcan_20002_1201_ccn30.tsv.gz
20002_1202-Noncancer_illness_code_selfreported_urinary_frequency_incontinence	20002_1202	Non-cancer illness code, self-reported: urinary frequency / incontinence	binary	361141	1252	359889	UK Biobank	Rapid GWAS Project	smultixcan_20002_1202_ccn30.tsv.gz	46ab3966575719a99eb35b7f6e3c8d66a554663c	https://uchicago.box.com/shared/static/yuycxqltdc8ho0wmbyv21q58eskf0lsi.gz	wget https://uchicago.box.com/shared/static/yuycxqltdc8ho0wmbyv21q58eskf0lsi.gz -O smultixcan_20002_1202_ccn30.tsv.gz
20002_1220-Noncancer_illness_code_selfreported_diabetes	20002_1220	Non-cancer illness code, self-reported: diabetes	binary	361141	14114	347027	UK Biobank	Rapid GWAS Project	smultixcan_20002_1220_ccn30.tsv.gz	d324e20b7d44393e2b9e4b1668e9ee564037758f	https://uchicago.box.com/shared/static/x5szcmylao5l3suhkt5etgtxmy3evp1f.gz	wget https://uchicago.box.com/shared/static/x5szcmylao5l3suhkt5etgtxmy3evp1f.gz -O smultixcan_20002_1220_ccn30.tsv.gz
20002_1222-Noncancer_illness_code_selfreported_type_1_diabetes	20002_1222	Non-cancer illness code, self-reported: type 1 diabetes	binary	361141	318	360823	UK Biobank	Rapid GWAS Project	smultixcan_20002_1222_ccn30.tsv.gz	b15ecd30310ab37808f301ed6c50c184c398df14	https://uchicago.box.com/shared/static/ib2af6wu8q593u1vd0m05lipex0hzzul.gz	wget https://uchicago.box.com/shared/static/ib2af6wu8q593u1vd0m05lipex0hzzul.gz -O smultixcan_20002_1222_ccn30.tsv.gz
20002_1223-Noncancer_illness_code_selfreported_type_2_diabetes	20002_1223	Non-cancer illness code, self-reported: type 2 diabetes	binary	361141	2292	358849	UK Biobank	Rapid GWAS Project	smultixcan_20002_1223_ccn30.tsv.gz	c04b0175615e06ca3234d346a637eb603d2c29dc	https://uchicago.box.com/shared/static/anmpghfps97xzcfxwv7q8akr7hup282x.gz	wget https://uchicago.box.com/shared/static/anmpghfps97xzcfxwv7q8akr7hup282x.gz -O smultixcan_20002_1223_ccn30.tsv.gz
20002_1224-Noncancer_illness_code_selfreported_thyroid_problem_not_cancer	20002_1224	Non-cancer illness code, self-reported: thyroid problem (not cancer)	binary	361141	959	360182	UK Biobank	Rapid GWAS Project	smultixcan_20002_1224_ccn30.tsv.gz	d6bad0edf4195ad3e9635d61d35c81edf35262a6	https://uchicago.box.com/shared/static/k3uwtf26mzewbc7s1xetosf1yea66pcx.gz	wget https://uchicago.box.com/shared/static/k3uwtf26mzewbc7s1xetosf1yea66pcx.gz -O smultixcan_20002_1224_ccn30.tsv.gz
20002_1225-Noncancer_illness_code_selfreported_hyperthyroidismthyrotoxicosis	20002_1225	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	binary	361141	2730	358411	UK Biobank	Rapid GWAS Project	smultixcan_20002_1225_ccn30.tsv.gz	7e1ff9e5e8b2249d3d99a6dc51c26def2ecf6b07	https://uchicago.box.com/shared/static/na0jzp4eddpz47wugxra40gefe3ydlrb.gz	wget https://uchicago.box.com/shared/static/na0jzp4eddpz47wugxra40gefe3ydlrb.gz -O smultixcan_20002_1225_ccn30.tsv.gz
20002_1226-Noncancer_illness_code_selfreported_hypothyroidismmyxoedema	20002_1226	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	binary	361141	17574	343567	UK Biobank	Rapid GWAS Project	smultixcan_20002_1226_ccn30.tsv.gz	68c705bf260962e7f9920a09ecad1bc22d2b33fb	https://uchicago.box.com/shared/static/7hixwjzuuiionep5h3c61zu94xsnp91c.gz	wget https://uchicago.box.com/shared/static/7hixwjzuuiionep5h3c61zu94xsnp91c.gz -O smultixcan_20002_1226_ccn30.tsv.gz
20002_1229-Noncancer_illness_code_selfreported_parathyroid_gland_problem_not_cancer	20002_1229	Non-cancer illness code, self-reported: parathyroid gland problem (not cancer)	binary	361141	125	361016	UK Biobank	Rapid GWAS Project	smultixcan_20002_1229_ccn30.tsv.gz	35d7cd24bf9753fca13e85b0d351e46180d626c7	https://uchicago.box.com/shared/static/dqe6c11o8sse2jzfdpb8qpvsck3dsabr.gz	wget https://uchicago.box.com/shared/static/dqe6c11o8sse2jzfdpb8qpvsck3dsabr.gz -O smultixcan_20002_1229_ccn30.tsv.gz
20002_1234-Noncancer_illness_code_selfreported_adrenocortical_insufficiencyaddisons_disease	20002_1234	Non-cancer illness code, self-reported: adrenocortical insufficiency/addison's disease	binary	361141	158	360983	UK Biobank	Rapid GWAS Project	smultixcan_20002_1234_ccn30.tsv.gz	5762ea84129040acc56b3ba368aa2e1a8b182d7f	https://uchicago.box.com/shared/static/iy4j75lg40y8z7zesu5ylt45p5v6a9ys.gz	wget https://uchicago.box.com/shared/static/iy4j75lg40y8z7zesu5ylt45p5v6a9ys.gz -O smultixcan_20002_1234_ccn30.tsv.gz
20002_1238-Noncancer_illness_code_selfreported_pituitary_adenomatumour	20002_1238	Non-cancer illness code, self-reported: pituitary adenoma/tumour	binary	361141	237	360904	UK Biobank	Rapid GWAS Project	smultixcan_20002_1238_ccn30.tsv.gz	c4158988fd9024b24191c890dade63188d921950	https://uchicago.box.com/shared/static/dp1xzeus21mpet68zc2e00iylbzhkz6y.gz	wget https://uchicago.box.com/shared/static/dp1xzeus21mpet68zc2e00iylbzhkz6y.gz -O smultixcan_20002_1238_ccn30.tsv.gz
20002_1240-Noncancer_illness_code_selfreported_neurological_injurytrauma	20002_1240	Non-cancer illness code, self-reported: neurological injury/trauma	binary	361141	104	361037	UK Biobank	Rapid GWAS Project	smultixcan_20002_1240_ccn30.tsv.gz	3c9057d44479ce48b3e7b3a6e1d0691d6c12a08a	https://uchicago.box.com/shared/static/e91s6r1j0vhra70fxe12yin06ycfnc3k.gz	wget https://uchicago.box.com/shared/static/e91s6r1j0vhra70fxe12yin06ycfnc3k.gz -O smultixcan_20002_1240_ccn30.tsv.gz
20002_1242-Noncancer_illness_code_selfreported_eyeeyelid_problem	20002_1242	Non-cancer illness code, self-reported: eye/eyelid problem	binary	361141	2840	358301	UK Biobank	Rapid GWAS Project	smultixcan_20002_1242_ccn30.tsv.gz	5086dd0a65264573ecc1b81f67edb7f27401e5ba	https://uchicago.box.com/shared/static/pyqe8js9f6osn3jgw7x0j6gk1p47nq1r.gz	wget https://uchicago.box.com/shared/static/pyqe8js9f6osn3jgw7x0j6gk1p47nq1r.gz -O smultixcan_20002_1242_ccn30.tsv.gz
20002_1243-Noncancer_illness_code_selfreported_psychologicalpsychiatric_problem	20002_1243	Non-cancer illness code, self-reported: psychological/psychiatric problem	binary	361141	363	360778	UK Biobank	Rapid GWAS Project	smultixcan_20002_1243_ccn30.tsv.gz	60dfb072f6bf55e8a09187f49108b1ccb0416f51	https://uchicago.box.com/shared/static/9141w8r1bwe1qewtrapzmw6dhude1sj0.gz	wget https://uchicago.box.com/shared/static/9141w8r1bwe1qewtrapzmw6dhude1sj0.gz -O smultixcan_20002_1243_ccn30.tsv.gz
20002_1246-Noncancer_illness_code_selfreported_encephalitis	20002_1246	Non-cancer illness code, self-reported: encephalitis	binary	361141	238	360903	UK Biobank	Rapid GWAS Project	smultixcan_20002_1246_ccn30.tsv.gz	14fccad6d49d4c555f966e80e3e95182f9873a4c	https://uchicago.box.com/shared/static/nu8xzgcnxrcwnw1389fcqsivwxp5txcz.gz	wget https://uchicago.box.com/shared/static/nu8xzgcnxrcwnw1389fcqsivwxp5txcz.gz -O smultixcan_20002_1246_ccn30.tsv.gz
20002_1247-Noncancer_illness_code_selfreported_meningitis	20002_1247	Non-cancer illness code, self-reported: meningitis	binary	361141	1515	359626	UK Biobank	Rapid GWAS Project	smultixcan_20002_1247_ccn30.tsv.gz	e6c3d680f1b64b0fb9f98a5763fb34799059c8a9	https://uchicago.box.com/shared/static/l0s0vb90d18is42d2dim0zmm7kbqy9ox.gz	wget https://uchicago.box.com/shared/static/l0s0vb90d18is42d2dim0zmm7kbqy9ox.gz -O smultixcan_20002_1247_ccn30.tsv.gz
20002_1249-Noncancer_illness_code_selfreported_cranial_nerve_problempalsy	20002_1249	Non-cancer illness code, self-reported: cranial nerve problem/palsy	binary	361141	232	360909	UK Biobank	Rapid GWAS Project	smultixcan_20002_1249_ccn30.tsv.gz	35590582e79888c16d3bb8aecc882613903e6ac8	https://uchicago.box.com/shared/static/eoy6pptzvagy6r38izeene1et5ofii0g.gz	wget https://uchicago.box.com/shared/static/eoy6pptzvagy6r38izeene1et5ofii0g.gz -O smultixcan_20002_1249_ccn30.tsv.gz
20002_1250-Noncancer_illness_code_selfreported_bells_palsyfacial_nerve_palsy	20002_1250	Non-cancer illness code, self-reported: bell's palsy/facial nerve palsy	binary	361141	358	360783	UK Biobank	Rapid GWAS Project	smultixcan_20002_1250_ccn30.tsv.gz	7b841435d9533229debad2b90425317b5c06c61d	https://uchicago.box.com/shared/static/ok9u0wgqqi74napotxhpuj8olhrl5uxx.gz	wget https://uchicago.box.com/shared/static/ok9u0wgqqi74napotxhpuj8olhrl5uxx.gz -O smultixcan_20002_1250_ccn30.tsv.gz
20002_1251-Noncancer_illness_code_selfreported_spinal_cord_disorder	20002_1251	Non-cancer illness code, self-reported: spinal cord disorder	binary	361141	362	360779	UK Biobank	Rapid GWAS Project	smultixcan_20002_1251_ccn30.tsv.gz	8d38c9cbe05012060025946f30fca953f3db16bf	https://uchicago.box.com/shared/static/dpcysvruc2p69dahbyfbix0urogsb6k8.gz	wget https://uchicago.box.com/shared/static/dpcysvruc2p69dahbyfbix0urogsb6k8.gz -O smultixcan_20002_1251_ccn30.tsv.gz
20002_1254-Noncancer_illness_code_selfreported_peripheral_nerve_disorder	20002_1254	Non-cancer illness code, self-reported: peripheral nerve disorder	binary	361141	206	360935	UK Biobank	Rapid GWAS Project	smultixcan_20002_1254_ccn30.tsv.gz	1c528d7829595bfd54cef70247031411872684a0	https://uchicago.box.com/shared/static/r32y6v0zj6yygh657orcejsh6l7ds149.gz	wget https://uchicago.box.com/shared/static/r32y6v0zj6yygh657orcejsh6l7ds149.gz -O smultixcan_20002_1254_ccn30.tsv.gz
20002_1255-Noncancer_illness_code_selfreported_peripheral_neuropathy	20002_1255	Non-cancer illness code, self-reported: peripheral neuropathy	binary	361141	520	360621	UK Biobank	Rapid GWAS Project	smultixcan_20002_1255_ccn30.tsv.gz	0d3354fb33441381c8ecb47c853280b87aaf7381	https://uchicago.box.com/shared/static/1kobdd502w71y4hwqh7oq4nvnzgfukn8.gz	wget https://uchicago.box.com/shared/static/1kobdd502w71y4hwqh7oq4nvnzgfukn8.gz -O smultixcan_20002_1255_ccn30.tsv.gz
20002_1256-Noncancer_illness_code_selfreported_acute_infective_polyneuritisguillainbarre_syndrome	20002_1256	Non-cancer illness code, self-reported: acute infective polyneuritis/guillain-barre syndrome	binary	361141	170	360971	UK Biobank	Rapid GWAS Project	smultixcan_20002_1256_ccn30.tsv.gz	f4a8fa5b7d143bd820ece0406823f0bcc3ba43a3	https://uchicago.box.com/shared/static/nl0rkdw325npz8bulvslwl3v9uag01vn.gz	wget https://uchicago.box.com/shared/static/nl0rkdw325npz8bulvslwl3v9uag01vn.gz -O smultixcan_20002_1256_ccn30.tsv.gz
20002_1257-Noncancer_illness_code_selfreported_trapped_nervecompressed_nerve	20002_1257	Non-cancer illness code, self-reported: trapped nerve/compressed nerve	binary	361141	1073	360068	UK Biobank	Rapid GWAS Project	smultixcan_20002_1257_ccn30.tsv.gz	d90fb9a79930fcb80b36b5559270020db6aed5ed	https://uchicago.box.com/shared/static/9dhydwj6u2dnz7avaaecjfxpjj5fv0es.gz	wget https://uchicago.box.com/shared/static/9dhydwj6u2dnz7avaaecjfxpjj5fv0es.gz -O smultixcan_20002_1257_ccn30.tsv.gz
20002_1258-Noncancer_illness_code_selfreported_chronicdegenerative_neurological_problem	20002_1258	Non-cancer illness code, self-reported: chronic/degenerative neurological problem	binary	361141	124	361017	UK Biobank	Rapid GWAS Project	smultixcan_20002_1258_ccn30.tsv.gz	9da378eb85bb7c845bf89795967206d6a5b459a9	https://uchicago.box.com/shared/static/902hzxfdm3l2xfg358h48on3jmyko8rz.gz	wget https://uchicago.box.com/shared/static/902hzxfdm3l2xfg358h48on3jmyko8rz.gz -O smultixcan_20002_1258_ccn30.tsv.gz
20002_1261-Noncancer_illness_code_selfreported_multiple_sclerosis	20002_1261	Non-cancer illness code, self-reported: multiple sclerosis	binary	361141	1326	359815	UK Biobank	Rapid GWAS Project	smultixcan_20002_1261_ccn30.tsv.gz	1a56e3f9367bbb71297c7d486f59e2668a751245	https://uchicago.box.com/shared/static/hxycy83kmzx5u4noxk89koasizs5119r.gz	wget https://uchicago.box.com/shared/static/hxycy83kmzx5u4noxk89koasizs5119r.gz -O smultixcan_20002_1261_ccn30.tsv.gz
20002_1262-Noncancer_illness_code_selfreported_parkinsons_disease	20002_1262	Non-cancer illness code, self-reported: parkinsons disease	binary	361141	652	360489	UK Biobank	Rapid GWAS Project	smultixcan_20002_1262_ccn30.tsv.gz	73ae53e3274b3b42cc13b5ed9c7906fe10d3ca46	https://uchicago.box.com/shared/static/4akzt1vqh5am2b2pj7x767co675mt74i.gz	wget https://uchicago.box.com/shared/static/4akzt1vqh5am2b2pj7x767co675mt74i.gz -O smultixcan_20002_1262_ccn30.tsv.gz
20002_1264-Noncancer_illness_code_selfreported_epilepsy	20002_1264	Non-cancer illness code, self-reported: epilepsy	binary	361141	3015	358126	UK Biobank	Rapid GWAS Project	smultixcan_20002_1264_ccn30.tsv.gz	d0ea2afe22396fb44f3a7637de8f6eebf7c7c33c	https://uchicago.box.com/shared/static/guu2ubf8a0wj9zr4jwy177t4spwvfjm0.gz	wget https://uchicago.box.com/shared/static/guu2ubf8a0wj9zr4jwy177t4spwvfjm0.gz -O smultixcan_20002_1264_ccn30.tsv.gz
20002_1265-Noncancer_illness_code_selfreported_migraine	20002_1265	Non-cancer illness code, self-reported: migraine	binary	361141	10647	350494	UK Biobank	Rapid GWAS Project	smultixcan_20002_1265_ccn30.tsv.gz	2bf78a1d95bb55bb6cc3ede9850b343d13cb32a9	https://uchicago.box.com/shared/static/fxhvsp4s6zo0eoggkil90dklyik378ns.gz	wget https://uchicago.box.com/shared/static/fxhvsp4s6zo0eoggkil90dklyik378ns.gz -O smultixcan_20002_1265_ccn30.tsv.gz
20002_1266-Noncancer_illness_code_selfreported_head_injury	20002_1266	Non-cancer illness code, self-reported: head injury	binary	361141	1230	359911	UK Biobank	Rapid GWAS Project	smultixcan_20002_1266_ccn30.tsv.gz	3e342857c0317cc6a77a1c6e95ce34e6705f494a	https://uchicago.box.com/shared/static/rti91iyixb7owd93r892h0tsz1ibs1mf.gz	wget https://uchicago.box.com/shared/static/rti91iyixb7owd93r892h0tsz1ibs1mf.gz -O smultixcan_20002_1266_ccn30.tsv.gz
20002_1267-Noncancer_illness_code_selfreported_spinal_injury	20002_1267	Non-cancer illness code, self-reported: spinal injury	binary	361141	583	360558	UK Biobank	Rapid GWAS Project	smultixcan_20002_1267_ccn30.tsv.gz	a3444a613c75615f8d779326115c0eade60326d3	https://uchicago.box.com/shared/static/atlrbk7fgytaqxbu4b2cxkwadj42di56.gz	wget https://uchicago.box.com/shared/static/atlrbk7fgytaqxbu4b2cxkwadj42di56.gz -O smultixcan_20002_1267_ccn30.tsv.gz
20002_1274-Noncancer_illness_code_selfreported_eye_infection	20002_1274	Non-cancer illness code, self-reported: eye infection	binary	361141	359	360782	UK Biobank	Rapid GWAS Project	smultixcan_20002_1274_ccn30.tsv.gz	65cfe2364bf10fff932def86536ae3d8f3aa4539	https://uchicago.box.com/shared/static/6cmrlbq3eg248w83s6odcyi0xnku7d6g.gz	wget https://uchicago.box.com/shared/static/6cmrlbq3eg248w83s6odcyi0xnku7d6g.gz -O smultixcan_20002_1274_ccn30.tsv.gz
20002_1275-Noncancer_illness_code_selfreported_retinal_problem	20002_1275	Non-cancer illness code, self-reported: retinal problem	binary	361141	631	360510	UK Biobank	Rapid GWAS Project	smultixcan_20002_1275_ccn30.tsv.gz	c2fc0b7fd9cf7a9120832c7b8ef8c15b3121af58	https://uchicago.box.com/shared/static/hgkcov3jvol5orwqsy5th0e4dwvpxzbq.gz	wget https://uchicago.box.com/shared/static/hgkcov3jvol5orwqsy5th0e4dwvpxzbq.gz -O smultixcan_20002_1275_ccn30.tsv.gz
20002_1276-Noncancer_illness_code_selfreported_diabetic_eye_disease	20002_1276	Non-cancer illness code, self-reported: diabetic eye disease	binary	361141	699	360442	UK Biobank	Rapid GWAS Project	smultixcan_20002_1276_ccn30.tsv.gz	f23196f01064400d5a1705cc79230e2723e1c9ee	https://uchicago.box.com/shared/static/nbnbvojljb0ep6o6of2p4mk4ll6byb0l.gz	wget https://uchicago.box.com/shared/static/nbnbvojljb0ep6o6of2p4mk4ll6byb0l.gz -O smultixcan_20002_1276_ccn30.tsv.gz
20002_1277-Noncancer_illness_code_selfreported_glaucoma	20002_1277	Non-cancer illness code, self-reported: glaucoma	binary	361141	3786	357355	UK Biobank	Rapid GWAS Project	smultixcan_20002_1277_ccn30.tsv.gz	a5349614d9904f3a4c5978a52c20a6458aadbe32	https://uchicago.box.com/shared/static/xi9ek21ctutmw9qgqqcok54lzl0rjq3v.gz	wget https://uchicago.box.com/shared/static/xi9ek21ctutmw9qgqqcok54lzl0rjq3v.gz -O smultixcan_20002_1277_ccn30.tsv.gz
20002_1278-Noncancer_illness_code_selfreported_cataract	20002_1278	Non-cancer illness code, self-reported: cataract	binary	361141	5045	356096	UK Biobank	Rapid GWAS Project	smultixcan_20002_1278_ccn30.tsv.gz	a9a22b4d32f46af3447906aa3268923cd9c50a34	https://uchicago.box.com/shared/static/xig615kc4gxaiuuz7b115hxi2agw05lt.gz	wget https://uchicago.box.com/shared/static/xig615kc4gxaiuuz7b115hxi2agw05lt.gz -O smultixcan_20002_1278_ccn30.tsv.gz
20002_1279-Noncancer_illness_code_selfreported_eye_trauma	20002_1279	Non-cancer illness code, self-reported: eye trauma	binary	361141	542	360599	UK Biobank	Rapid GWAS Project	smultixcan_20002_1279_ccn30.tsv.gz	2ead60fe4c96d70b84de3323998cab79ed3dc223	https://uchicago.box.com/shared/static/bab9cy0lj455a8e6toei9d417tflaa90.gz	wget https://uchicago.box.com/shared/static/bab9cy0lj455a8e6toei9d417tflaa90.gz -O smultixcan_20002_1279_ccn30.tsv.gz
20002_1281-Noncancer_illness_code_selfreported_retinal_detachment	20002_1281	Non-cancer illness code, self-reported: retinal detachment	binary	361141	1219	359922	UK Biobank	Rapid GWAS Project	smultixcan_20002_1281_ccn30.tsv.gz	68ea24fe503c1b9985802ffd380c3d9fb33ab6de	https://uchicago.box.com/shared/static/52fmjx8tgib4fy7ggj7x9mjimtty474d.gz	wget https://uchicago.box.com/shared/static/52fmjx8tgib4fy7ggj7x9mjimtty474d.gz -O smultixcan_20002_1281_ccn30.tsv.gz
20002_1282-Noncancer_illness_code_selfreported_retinal_arteryvein_occlusion	20002_1282	Non-cancer illness code, self-reported: retinal artery/vein occlusion	binary	361141	172	360969	UK Biobank	Rapid GWAS Project	smultixcan_20002_1282_ccn30.tsv.gz	776aca6a367365d518a6dd0ad7d6e3e29980f17a	https://uchicago.box.com/shared/static/od028oaapy6kpj2g6uk3ndw04ogcr8fi.gz	wget https://uchicago.box.com/shared/static/od028oaapy6kpj2g6uk3ndw04ogcr8fi.gz -O smultixcan_20002_1282_ccn30.tsv.gz
20002_1286-Noncancer_illness_code_selfreported_depression	20002_1286	Non-cancer illness code, self-reported: depression	binary	361141	20648	340493	UK Biobank	Rapid GWAS Project	smultixcan_20002_1286_ccn30.tsv.gz	c74906099d835a3c01f023dfadef58e5bdc8ff2a	https://uchicago.box.com/shared/static/zgl3snwha5ja3qf75wh6skizavax3y7y.gz	wget https://uchicago.box.com/shared/static/zgl3snwha5ja3qf75wh6skizavax3y7y.gz -O smultixcan_20002_1286_ccn30.tsv.gz
20002_1287-Noncancer_illness_code_selfreported_anxietypanic_attacks	20002_1287	Non-cancer illness code, self-reported: anxiety/panic attacks	binary	361141	4961	356180	UK Biobank	Rapid GWAS Project	smultixcan_20002_1287_ccn30.tsv.gz	0d52980262f5ee4c4f018c04297ac29aec9c6604	https://uchicago.box.com/shared/static/j83jdmtqzp7enrq0ixko3wcacxi1kan8.gz	wget https://uchicago.box.com/shared/static/j83jdmtqzp7enrq0ixko3wcacxi1kan8.gz -O smultixcan_20002_1287_ccn30.tsv.gz
20002_1288-Noncancer_illness_code_selfreported_nervous_breakdown	20002_1288	Non-cancer illness code, self-reported: nervous breakdown	binary	361141	568	360573	UK Biobank	Rapid GWAS Project	smultixcan_20002_1288_ccn30.tsv.gz	a8b712a410f9953cf3f4b6f54f255d9fe5724193	https://uchicago.box.com/shared/static/2566rw1922kxuc4q89ecs8ymfuxgvntt.gz	wget https://uchicago.box.com/shared/static/2566rw1922kxuc4q89ecs8ymfuxgvntt.gz -O smultixcan_20002_1288_ccn30.tsv.gz
20002_1289-Noncancer_illness_code_selfreported_schizophrenia	20002_1289	Non-cancer illness code, self-reported: schizophrenia	binary	361141	391	360750	UK Biobank	Rapid GWAS Project	smultixcan_20002_1289_ccn30.tsv.gz	ea7033d973bc16b849521d4eb86f7948295d8fa1	https://uchicago.box.com/shared/static/dtgrwfl64ch2gu72jyl2l9hym3w7uztg.gz	wget https://uchicago.box.com/shared/static/dtgrwfl64ch2gu72jyl2l9hym3w7uztg.gz -O smultixcan_20002_1289_ccn30.tsv.gz
20002_1290-Noncancer_illness_code_selfreported_deliberate_selfharmsuicide_attempt	20002_1290	Non-cancer illness code, self-reported: deliberate self-harm/suicide attempt	binary	361141	187	360954	UK Biobank	Rapid GWAS Project	smultixcan_20002_1290_ccn30.tsv.gz	9ffbea145fae33c6b023bbeecd5fa5fdb846ee2b	https://uchicago.box.com/shared/static/gqzlutdp3gpojomhs2kmv8t47ocwqwqc.gz	wget https://uchicago.box.com/shared/static/gqzlutdp3gpojomhs2kmv8t47ocwqwqc.gz -O smultixcan_20002_1290_ccn30.tsv.gz
